N,n_x,n_b,n_trunc,p_obs,statuses,H_shannon_bits,c_m,m_eff,runtime_sec,num_constraints_per_node,num_words,node_values
0.1918421052631579,2,2,0,"[[0.19051619274217146, 0.8094838072578285], [0.8094838072578285, 0.19051619274217146]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.06837943259022068,7.492940515158995,8,22.878866005921736,"[214, 214, 214, 214, 214, 214, 214, 214]",34,"[-3.5013799034391253, -1.543197372135715, -0.9283172733189959, -0.614581476487377, -0.4128635460450372, -0.2630067093049445, -0.1390945694962063, -0.022120232341373103]"
0.21052631578947367,2,2,0,"[[0.1793976789434708, 0.8206023210565292], [0.8206023210565292, 0.1793976789434708]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.04779713733020122,7.492940515158995,8,23.733131533954293,"[214, 214, 214, 214, 214, 214, 214, 214]",34,"[-3.5058415241257297, -1.5480744936382935, -0.9319602999046579, -0.6174257197913116, -0.415052902861646, -0.26455442693632625, -0.13997046414406872, -0.022263546426760566]"
0.22921052631578948,2,2,0,"[[0.16915275035081673, 0.8308472496491832], [0.8308472496491832, 0.16915275035081673]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.030789075581336145,7.492940515158995,8,24.568112856009975,"[214, 214, 214, 214, 214, 214, 214, 214]",34,"[-3.5103359536337044, -1.5519659771718752, -0.9347754257995468, -0.6196034984874801, -0.41672423566356603, -0.26573535526643965, -0.14063823309345322, -0.022372760461593505]"
0.24789473684210528,2,2,0,"[[0.1596783859718806, 0.8403216140281193], [0.8403216140281193, 0.1596783859718806]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.017090602496836856,7.492940515158995,8,23.266277488088235,"[214, 214, 214, 214, 214, 214, 214, 214]",34,"[-3.5148366502179416, -1.5548829752265725, -0.9368401883235155, -0.6211910924725316, -0.41793719580728717, -0.2665896514355366, -0.14112069891501758, -0.022451460263756027]"
0.266578947368421,2,2,0,"[[0.15088955348827077, 0.8491104465117292], [0.8491104465117292, 0.15088955348827077]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.00724473641225595,7.492940515158995,8,23.229172711027786,"[214, 214, 214, 214, 214, 214, 214, 214]",34,"[-3.51852160263721, -1.5568646104644357, -0.9382173134984724, -0.6222433953148947, -0.4187420869981584, -0.2671604129996374, -0.14144148366028275, -0.02250487317364822]"
0.28526315789473683,2,2,0,"[[0.14271500551110844, 0.8572849944888916], [0.8572849944888916, 0.14271500551110844]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.0016138925317453305,7.492940515158995,8,24.092327825026587,"[214, 214, 214, 214, 214, 214, 214, 214]",34,"[-3.520729687619891, -1.5579733568259895, -0.938981807587602, -0.6228272165561929, -0.41918768457054484, -0.2674731694453899, -0.14162024406913998, -0.02253345595249977]"
0.30394736842105263,2,2,0,"[[0.1350942775186757, 0.8649057224813244], [0.8649057224813244, 0.1350942775186757]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",4.329833271303485e-06,7.492940515158995,8,22.515301492996514,"[214, 214, 214, 214, 214, 214, 214, 214]",34,"[-3.5213772606710263, -1.558290435509907, -0.9391954185738445, -0.622989645474775, -0.4193115500579384, -0.2675607020874654, -0.14167007161603085, -0.02254110133473692]"
0.32263157894736844,2,2,0,"[[0.12797549001178177, 0.8720245099882182], [0.8720245099882182, 0.12797549001178177]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",8.643108232626873e-07,7.492940515158995,8,22.123352264985442,"[214, 214, 214, 214, 214, 214, 214, 214]",34,"[-3.5213787185949137, -1.5582907291390689, -0.9391953664454971, -0.6229898648804661, -0.41931178352942594, -0.26756094139324993, -0.14167036507922892, -0.02254188178632181]"
0.34131578947368424,2,2,0,"[[0.12131370446867673, 0.8786862955313233], [0.8786862955313233, 0.12131370446867673]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",1.6571706015350296e-06,7.492940515158995,8,22.023929954040796,"[214, 214, 214, 214, 214, 214, 214, 214]",34,"[-3.521378484580267, -1.5582904510013638, -0.939195597452846, -0.6229896637655772, -0.4193115196304306, -0.2675609510754325, -0.14167014191945376, -0.02254204856302304]"
0.36,2,2,0,"[[0.11506967022170828, 0.8849303297782918], [0.8849303297782918, 0.11506967022170828]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",1.18202447477872e-06,7.492940515158995,8,22.227075297851115,"[214, 214, 214, 214, 214, 214, 214, 214]",34,"[-3.521378727968993, -1.5582906989827638, -0.9391957484712612, -0.6229897233194518, -0.419311671381581, -0.2675604906839308, -0.14167020608275288, -0.022542066243786373]"
0.005,2,4,0,"[[0.19179765125434867, 0.2519708907365089, 0.27811572900457127, 0.27811572900457115], [0.27811572900457115, 0.27811572900457127, 0.2519708907365089, 0.19179765125434867]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.603938151056337,7.492940515158995,8,121.77400739002042,"[634, 634, 634, 634, 634, 634, 634, 634]",56,"[-3.4701227993705466, -1.4574293923941068, -0.8186378523922839, -0.5069872616736725, -0.3220023817679846, -0.19666611442445842, -0.10124042016205678, -0.01591614191754891]"
0.02368421052631579,2,4,0,"[[0.13345854271204233, 0.24566118909541362, 0.310440134096272, 0.310440134096272], [0.310440134096272, 0.310440134096272, 0.24566118909541362, 0.13345854271204233]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.5435574118687609,7.492940515158995,8,128.43744004680775,"[634, 634, 634, 634, 634, 634, 634, 634]",56,"[-3.4694184105509125, -1.461266122468503, -0.8304391756720875, -0.5217446567319747, -0.33560043667892175, -0.20690179646656393, -0.10712993656503997, -0.016882568156230852]"
0.042368421052631576,2,4,0,"[[0.10317654470809079, 0.23711344795010478, 0.32985500367090226, 0.32985500367090215], [0.32985500367090215, 0.32985500367090226, 0.23711344795010478, 0.10317654470809079]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.4880441960257026,7.492940515158995,8,120.29114750516601,"[634, 634, 634, 634, 634, 634, 634, 634]",56,"[-3.469602699092957, -1.467318791401779, -0.8417313839008822, -0.5344204837469997, -0.34689824862465035, -0.21530608932976764, -0.11194654343970484, -0.01767207959655223]"
0.061052631578947365,2,4,0,"[[0.08256698700739817, 0.22802373991846714, 0.34470463653706734, 0.34470463653706734], [0.34470463653706734, 0.34470463653706734, 0.22802373991846714, 0.08256698700739817]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.43577998166675186,7.492940515158995,8,124.75750776287168,"[634, 634, 634, 634, 634, 634, 634, 634]",56,"[-3.4708754108286985, -1.4740418235485202, -0.8523562917324679, -0.5458346200717369, -0.3568678303884685, -0.22266534026143395, -0.11615729486495924, -0.018361921795958525]"
0.07973684210526316,2,4,0,"[[0.06730607733593807, 0.21881438550351875, 0.35693976858027154, 0.35693976858027165], [0.35693976858027165, 0.35693976858027154, 0.21881438550351875, 0.06730607733593807]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.38646374425508906,7.492940515158995,8,125.6876313581597,"[634, 634, 634, 634, 634, 634, 634, 634]",56,"[-3.473024133025918, -1.4809284908874143, -0.8624488012678545, -0.5562408931739996, -0.36577945523831634, -0.22919599582754283, -0.11988555330096984, -0.018973448181891242]"
0.09842105263157895,2,4,0,"[[0.055511464776167974, 0.20967311212718281, 0.3674077115483246, 0.36740771154832463], [0.36740771154832463, 0.3674077115483246, 0.20967311212718281, 0.055511464776167974]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.3401090258332352,7.492940515158995,8,120.47553102485836,"[634, 634, 634, 634, 634, 634, 634, 634]",56,"[-3.4757572554242895, -1.4878121485074487, -0.872044804081855, -0.5657329303176291, -0.3737610841657868, -0.23500740100611878, -0.12319912927051403, -0.019516736552117997]"
0.11710526315789474,2,4,0,"[[0.046156199738277115, 0.20070102842236953, 0.37657138591967665, 0.3765713859196767], [0.3765713859196767, 0.37657138591967665, 0.20070102842236953, 0.046156199738277115]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.2967110727236688,7.492940515158995,8,128.95297536998987,"[634, 634, 634, 634, 634, 634, 634, 634]",56,"[-3.4788268250860783, -1.4947263961996806, -0.8811181282647155, -0.5743558149152905, -0.38089458199002035, -0.24017150642090468, -0.126138249081106, -0.01999794047753052]"
0.13578947368421052,2,4,0,"[[0.03860599702015005, 0.1919574685156752, 0.3847182672320874, 0.38471826723208735], [0.38471826723208735, 0.3847182672320874, 0.1919574685156752, 0.03860599702015005]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.2564167876357684,7.492940515158995,8,124.23433916294016,"[634, 634, 634, 634, 634, 634, 634, 634]",56,"[-3.4819052745000065, -1.5017083279716148, -0.889619539356393, -0.5821407753093544, -0.3872427559047177, -0.24474460512097135, -0.12873857205324646, -0.020423877306922973]"
0.15447368421052632,2,4,0,"[[0.03243698726284455, 0.1834783589257007, 0.3920423269057274, 0.3920423269057274], [0.3920423269057274, 0.3920423269057274, 0.1834783589257007, 0.03243698726284455]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.21912827403665303,7.492940515158995,8,120.62237417092547,"[634, 634, 634, 634, 634, 634, 634, 634]",56,"[-3.4849912183028655, -1.5087419096810208, -0.8974956462165243, -0.5891188722910092, -0.3928617630767719, -0.24877623225228657, -0.13102764421887353, -0.02079895508299033]"
0.17315789473684212,2,4,0,"[[0.027350158871981, 0.17528520260205088, 0.3986823192629841, 0.39868231926298403], [0.3986823192629841, 0.39868231926298414, 0.1752852026020509, 0.027350158871981004]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.18475898187255374,7.492940515158995,8,129.93909859610721,"[634, 634, 634, 634, 634, 634, 634, 634]",56,"[-3.488143389474369, -1.5157498212951461, -0.9046995993280749, -0.5953187773746296, -0.3978025659631045, -0.25230810562875383, -0.13303219484572623, -0.021127079376637346]"
0.1918421052631579,2,4,0,"[[0.023126160131693163, 0.1673900326104783, 0.40474190362891427, 0.40474190362891427], [0.40474190362891427, 0.40474190362891427, 0.1673900326104783, 0.023126160131693163]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.1533185930174864,7.492940515158995,8,119.8349414227996,"[634, 634, 634, 634, 634, 634, 634, 634]",56,"[-3.491358104758125, -1.522603498180091, -0.9112038625430461, -0.6007763297677365, -0.4021129660169558, -0.2553809563670412, -0.13477366250363548, -0.021412542004877952]"
0.21052631578947367,2,4,0,"[[0.019599288081728672, 0.15979839086174213, 0.41030116052826465, 0.41030116052826454], [0.41030116052826454, 0.41030116052826465, 0.15979839086174213, 0.019599288081728672]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.12483727057880006,7.492940515158995,8,124.0295921091456,"[634, 634, 634, 634, 634, 634, 634, 634]",56,"[-3.494638988833982, -1.5291437554346912, -0.9169899492473133, -0.6055313443563977, -0.40583799162589984, -0.258029416581177, -0.13627426193018413, -0.02165753657055034]"
0.22921052631578948,2,4,0,"[[0.01664151022536886, 0.15251124012544787, 0.41542362482459166, 0.4154236248245916], [0.41542362482459166, 0.4154236248245917, 0.1525112401254479, 0.016641510225368864]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.09932624156306626,7.492940515158995,8,127.69169299211353,"[634, 634, 634, 634, 634, 634, 634, 634]",56,"[-3.497997520380421, -1.5352191372041388, -0.922053078877924, -0.6096177163818053, -0.40902025844886514, -0.26028690423651474, -0.13755288872536164, -0.021866769340898304]"
0.24789473684210528,2,4,0,"[[0.014152131308738936, 0.14552625466314167, 0.42016080701405967, 0.42016080701405967], [0.42016080701405967, 0.42016080701405967, 0.14552625466314167, 0.014152131308738936]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.07676837127875559,7.492940515158995,8,120.88992447406054,"[634, 634, 634, 634, 634, 634, 634, 634]",56,"[-3.5014321993547624, -1.5407046928666865, -0.9264035324902882, -0.6130766515663866, -0.41169998723693113, -0.2621838629765874, -0.13862757199172893, -0.02204364539686869]"
0.266578947368421,2,4,0,"[[0.01205082722593831, 0.13883872626233246, 0.4245552232558646, 0.42455522325586464], [0.42455522325586464, 0.4245552232558646, 0.13883872626233246, 0.01205082722593831]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.05712016247292437,7.492940515158995,8,127.05379348807037,"[634, 634, 634, 634, 634, 634, 634, 634]",56,"[-3.504936891012196, -1.5455080617371326, -0.9300601858516946, -0.6159476760053395, -0.4139147956180134, -0.263750193993308, -0.13951469126097496, -0.022187857207412065]"
0.28526315789473683,2,4,0,"[[0.01027278543762955, 0.1324422200734789, 0.4286424972444458, 0.42864249724444575], [0.42864249724444575, 0.4286424972444458, 0.1324422200734789, 0.01027278543762955]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.0403079451754771,7.492940515158995,8,125.17911694594659,"[634, 634, 634, 634, 634, 634, 634, 634]",56,"[-3.508501453239621, -1.54956407655521, -0.9330487710055787, -0.6182718549039802, -0.4157006541100971, -0.2650130705385963, -0.14022838065178106, -0.02230430897865414]"
0.30394736842105263,2,4,0,"[[0.008765216725232505, 0.1263290607934432, 0.4324528612406622, 0.4324528612406621], [0.4324528612406621, 0.4324528612406622, 0.1263290607934432, 0.008765216725232505]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.026239865296771005,7.492940515158995,8,120.43445541383699,"[634, 634, 634, 634, 634, 634, 634, 634]",56,"[-3.5121050277119257, -1.552842619054747, -0.9354002030751538, -0.620085291724878, -0.41709113321650626, -0.26599593477331546, -0.14078424836285788, -0.022396191942840198]"
0.32263157894736844,2,4,0,"[[0.007484790275443076, 0.12049069973633869, 0.4360122549941091, 0.4360122549941091], [0.4360122549941091, 0.4360122549941091, 0.12049069973633869, 0.007484790275443076]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.014844384954729672,7.492940515158995,8,130.67476362688467,"[634, 634, 634, 634, 634, 634, 634, 634]",56,"[-3.51568805724959, -1.5553306337172554, -0.9371507823066374, -0.6214298054644789, -0.4181186857494956, -0.2667197523823546, -0.1411948041972309, -0.022463609137223173]"
0.34131578947368424,2,4,0,"[[0.006395708678464618, 0.11491799579021211, 0.43934314776566163, 0.43934314776566163], [0.43934314776566163, 0.43934314776566163, 0.11491799579021211, 0.006395708678464618]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.006352947658162408,7.492940515158995,8,123.14173048990779,"[634, 634, 634, 634, 634, 634, 634, 634]",56,"[-3.5188631375015893, -1.5570458989714164, -0.9383402303048841, -0.6223359123997307, -0.4188142302123828, -0.26720981885201545, -0.14146998061405536, -0.0225083586447587]"
0.36,2,4,0,"[[0.005468237657763608, 0.10960143256394467, 0.44246516488914583, 0.4424651648891459], [0.4424651648891459, 0.44246516488914583, 0.10960143256394467, 0.005468237657763608]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.0014184858394078598,7.492940515158995,8,121.94286237703636,"[634, 634, 634, 634, 634, 634, 634, 634]",56,"[-3.5208120504244462, -1.5580137832885794, -0.9390069873247406, -0.6228458595107165, -0.4192016179084834, -0.26748219968881504, -0.14162500379976972, -0.02253452737403637]"
0.005,2,8,0,"[[0.009875884116445133, 0.04479479527444957, 0.13712697186345396, 0.2519708907365089, 0.27811572900457127, 0.18441709685530688, 0.07342781527502706, 0.020270816874237207], [0.020270816874237207, 0.07342781527502706, 0.18441709685530688, 0.27811572900457127, 0.2519708907365089, 0.13712697186345396, 0.04479479527444957, 0.009875884116445133]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.6336100680632578,7.492940515158995,8,1146.1271032078657,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",100,"[-3.4653301522424207, -1.450809072576176, -0.813213555871445, -0.502446035113581, -0.318299120037469, -0.19393264423761905, -0.0996477514601422, -0.015652115556884626]"
0.02368421052631579,2,8,0,"[[0.0033139534774409007, 0.024586529046761618, 0.10555806018783981, 0.24566118909541362, 0.310440134096272, 0.21312451214703612, 0.07942464063144572, 0.017890981317790156], [0.017890981317790156, 0.07942464063144572, 0.21312451214703612, 0.310440134096272, 0.24566118909541362, 0.10555806018783981, 0.024586529046761618, 0.0033139534774409007]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.5873928204186328,7.492940515158995,8,1126.3105011081789,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",100,"[-3.4652163203783846, -1.4555498089601822, -0.8225516980759394, -0.5130566109658933, -0.3278538113036084, -0.20114217886233113, -0.10383427569883566, -0.016342990495187754]"
0.042368421052631576,2,8,0,"[[0.0015005364845763205, 0.01568707117470242, 0.08598893704881207, 0.2371134479501048, 0.3298550036709023, 0.23172819005560905, 0.08212175936375067, 0.016005054251542476], [0.016005054251542476, 0.08212175936375067, 0.23172819005560905, 0.3298550036709023, 0.2371134479501048, 0.08598893704881207, 0.01568707117470242, 0.0015005364845763205]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.5328795624877859,7.492940515158995,8,1129.317545389058,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",100,"[-3.466397813727957, -1.4623188496930328, -0.83372940575982, -0.5250676900257096, -0.33833693235186074, -0.20888053162292478, -0.10826096814655599, -0.017068761343348664]"
0.061052631578947365,2,8,0,"[[0.0007474364032122871, 0.010501852695760039, 0.07131769790842585, 0.22802373991846714, 0.34470463653706734, 0.24678387292498338, 0.08356131631963826, 0.014359447292445704], [0.014359447292445704, 0.08356131631963826, 0.24678387292498338, 0.34470463653706734, 0.22802373991846714, 0.07131769790842585, 0.010501852695760039, 0.0007474364032122871]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.47924622469966355,7.492940515158995,8,1136.346537257079,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",100,"[-3.4684554796189233, -1.4694032767848924, -0.8444073598687494, -0.5364863560212254, -0.3483654662605719, -0.21630326782953188, -0.11250850728269711, -0.017764576792740627]"
0.07973684210526316,2,8,0,"[[0.00039116877454575816, 0.00720912742228097, 0.05970578113911135, 0.21881438550351875, 0.35693976858027154, 0.25980568501901313, 0.08424245324668556, 0.01289163031457291], [0.01289163031457291, 0.08424245324668556, 0.25980568501901313, 0.35693976858027154, 0.21881438550351875, 0.05970578113911135, 0.00720912742228097, 0.00039116877454575816]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.427229525351326,7.492940515158995,8,1130.856544686947,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",100,"[-3.4710104090483775, -1.4764981501900134, -0.8547171799517749, -0.5473785760630295, -0.3578606219257956, -0.2233099305771155, -0.1165150721204824, -0.018421049931080895]"
0.09842105263157895,2,8,0,"[[0.0002109822897506386, 0.005025913980572061, 0.050274568505845274, 0.20967311212718281, 0.3674077115483246, 0.27144367020173576, 0.08439255276494334, 0.011571488581645528], [0.011571488581645528, 0.08439255276494334, 0.27144367020173576, 0.3674077115483246, 0.20967311212718281, 0.050274568505845274, 0.005025913980572061, 0.0002109822897506386]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.3774812676664853,7.492940515158995,8,1113.3625036638696,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",100,"[-3.4738261381940476, -1.4835802803582, -0.8646856614636249, -0.5576475356358548, -0.36668810997680457, -0.2297898072574331, -0.12021490588859655, -0.019026808717948946]"
0.11710526315789474,2,8,0,"[[0.00011609401930889884, 0.00354050993634214, 0.042499595782626076, 0.20070102842236953, 0.37657138591967665, 0.28204881827308187, 0.0841425427773787, 0.010380024869216131], [0.010380024869216131, 0.0841425427773787, 0.28204881827308187, 0.37657138591967665, 0.20070102842236953, 0.042499595782626076, 0.00354050993634214, 0.00011609401930889884]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.33024859914092947,7.492940515158995,8,1122.0652530409861,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",100,"[-3.4769670111960016, -1.490642486051273, -0.8742743503274191, -0.5672003306829618, -0.37476721349495007, -0.23568475834601005, -0.12357734761062177, -0.019578418308828314]"
0.13578947368421052,2,8,0,"[[6.477673485738578e-05, 0.002512592574531791, 0.036028627710760874, 0.1919574685156752, 0.3847182672320874, 0.29183657082052117, 0.08357841377435449, 0.009303282637211696], [0.009303282637211696, 0.08357841377435449, 0.29183657082052117, 0.3847182672320874, 0.1919574685156752, 0.036028627710760874, 0.002512592574531791, 6.477673485738578e-05]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.28582846875361656,7.492940515158995,8,1117.5500378208235,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",100,"[-3.4802874443587277, -1.4977146332946425, -0.8834144370518181, -0.5759764208581815, -0.3820698007152828, -0.24098285319162355, -0.12659436355531412, -0.02007209337978813]"
