N,n_x,n_b,n_trunc,p_obs,pg,status,H_min_bits,runtime_sec,num_constraints,num_blocks,num_words_per_block
0.266578947368421,2,2,0,"[[0.15088955348827077, 0.8491104465117292], [0.8491104465117292, 0.15088955348827077]]",0.999176920015854,optimal,0.0011879423642665277,0.6372008940670639,91,2,34
0.28526315789473683,2,2,0,"[[0.14271500551110844, 0.8572849944888916], [0.8572849944888916, 0.14271500551110844]]",0.9998186491691143,optimal,0.0002616576710150458,0.6959579710382968,91,2,34
0.30394736842105263,2,2,0,"[[0.1350942775186757, 0.8649057224813244], [0.8649057224813244, 0.1350942775186757]]",0.9999996126018817,optimal,5.588974523085967e-07,0.6419655019417405,91,2,34
0.32263157894736844,2,2,0,"[[0.12797549001178177, 0.8720245099882182], [0.8720245099882182, 0.12797549001178177]]",0.9999999667673839,optimal,4.7944531244860975e-08,0.643071997910738,91,2,34
0.34131578947368424,2,2,0,"[[0.12131370446867673, 0.8786862955313233], [0.8786862955313233, 0.12131370446867673]]",0.9999999730199828,optimal,3.8923937571976324e-08,0.6533673370722681,91,2,34
0.36,2,2,0,"[[0.11506967022170828, 0.8849303297782918], [0.8849303297782918, 0.11506967022170828]]",0.9999998542642277,optimal,2.1025229135408753e-07,0.6720343609340489,91,2,34
0.005,2,4,0,"[[0.19179765125434867, 0.2519708907365089, 0.27811572900457127, 0.27811572900457115], [0.27811572900457115, 0.27811572900457127, 0.2519708907365089, 0.19179765125434867]]",0.799486945125842,optimal,0.3228536188502714,3.8997731448616832,291,4,56
0.02368421052631579,2,4,0,"[[0.13345854271204233, 0.24566118909541362, 0.310440134096272, 0.310440134096272], [0.310440134096272, 0.310440134096272, 0.24566118909541362, 0.13345854271204233]]",0.8335261601260413,optimal,0.2627006161413538,3.871953323017806,291,4,56
0.042368421052631576,2,4,0,"[[0.10317654470809079, 0.23711344795010478, 0.32985500367090226, 0.32985500367090215], [0.32985500367090215, 0.32985500367090226, 0.23711344795010478, 0.10317654470809079]]",0.8654555974636591,optimal,0.20846829142745069,3.8194732549600303,291,4,56
0.061052631578947365,2,4,0,"[[0.08256698700739817, 0.22802373991846714, 0.34470463653706734, 0.34470463653706734], [0.34470463653706734, 0.34470463653706734, 0.22802373991846714, 0.08256698700739817]]",0.8899654453888197,optimal,0.1681787731161609,3.797215331112966,291,4,56
0.07973684210526316,2,4,0,"[[0.06730607733593807, 0.21881438550351875, 0.35693976858027154, 0.35693976858027165], [0.35693976858027165, 0.35693976858027154, 0.21881438550351875, 0.06730607733593807]]",0.9093498972143981,optimal,0.13709257731424399,3.6815435718744993,291,4,56
0.09842105263157895,2,4,0,"[[0.055511464776167974, 0.20967311212718281, 0.3674077115483246, 0.36740771154832463], [0.36740771154832463, 0.3674077115483246, 0.20967311212718281, 0.055511464776167974]]",0.9252290957100253,optimal,0.1121174597211451,3.4861019828822464,291,4,56
0.11710526315789474,2,4,0,"[[0.046156199738277115, 0.20070102842236953, 0.37657138591967665, 0.3765713859196767], [0.3765713859196767, 0.37657138591967665, 0.20070102842236953, 0.046156199738277115]]",0.9384887202673613,optimal,0.09158868953513839,3.6237743529491127,291,4,56
0.13578947368421052,2,4,0,"[[0.03860599702015005, 0.1919574685156752, 0.3847182672320874, 0.38471826723208735], [0.38471826723208735, 0.3847182672320874, 0.1919574685156752, 0.03860599702015005]]",0.9496798509936828,optimal,0.07448685010414134,3.559933479875326,291,4,56
0.15447368421052632,2,4,0,"[[0.03243698726284455, 0.1834783589257007, 0.3920423269057274, 0.3920423269057274], [0.3920423269057274, 0.3920423269057274, 0.1834783589257007, 0.03243698726284455]]",0.9591787917507604,optimal,0.06012833498245737,3.508063987130299,291,4,56
0.17315789473684212,2,4,0,"[[0.027350158871981, 0.17528520260205088, 0.3986823192629841, 0.39868231926298403], [0.3986823192629841, 0.39868231926298414, 0.1752852026020509, 0.027350158871981004]]",0.9672535046650779,optimal,0.04803404386940797,3.6387580460868776,291,4,56
0.1918421052631579,2,4,0,"[[0.023126160131693163, 0.1673900326104783, 0.40474190362891427, 0.40474190362891427], [0.40474190362891427, 0.40474190362891427, 0.1673900326104783, 0.023126160131693163]]",0.974108374979208,optimal,0.0378458057961519,3.504383040126413,291,4,56
0.21052631578947367,2,4,0,"[[0.019599288081728672, 0.15979839086174213, 0.41030116052826465, 0.41030116052826454], [0.41030116052826454, 0.41030116052826465, 0.15979839086174213, 0.019599288081728672]]",0.979902915122292,optimal,0.029289275057343793,3.631047348957509,291,4,56
0.22921052631578948,2,4,0,"[[0.01664151022536886, 0.15251124012544787, 0.41542362482459166, 0.4154236248245916], [0.41542362482459166, 0.4154236248245917, 0.1525112401254479, 0.016641510225368864]]",0.9847652261580804,optimal,0.022148276337780406,3.5148906230460852,291,4,56
0.24789473684210528,2,4,0,"[[0.014152131308738936, 0.14552625466314167, 0.42016080701405967, 0.42016080701405967], [0.42016080701405967, 0.42016080701405967, 0.14552625466314167, 0.014152131308738936]]",0.9888014015446491,optimal,0.01624730674207941,3.6035146950744092,291,4,56
0.266578947368421,2,4,0,"[[0.01205082722593831, 0.13883872626233246, 0.4245552232558646, 0.42455522325586464], [0.42455522325586464, 0.4245552232558646, 0.13883872626233246, 0.01205082722593831]]",0.992098406840307,optimal,0.011444865384919428,3.5895851319655776,291,4,56
0.28526315789473683,2,4,0,"[[0.01027278543762955, 0.1324422200734789, 0.4286424972444458, 0.42864249724444575], [0.42864249724444575, 0.4286424972444458, 0.1324422200734789, 0.01027278543762955]]",0.99473547635614,optimal,0.007615164895904505,3.6474555199965835,291,4,56
0.30394736842105263,2,4,0,"[[0.008765216725232505, 0.1263290607934432, 0.4324528612406622, 0.4324528612406621], [0.4324528612406621, 0.4324528612406622, 0.1263290607934432, 0.008765216725232505]]",0.9967735717906476,optimal,0.004662277279885681,3.69853403698653,291,4,56
0.32263157894736844,2,4,0,"[[0.007484790275443076, 0.12049069973633869, 0.4360122549941091, 0.4360122549941091], [0.4360122549941091, 0.4360122549941091, 0.12049069973633869, 0.007484790275443076]]",0.9982714618874051,optimal,0.0024959111237668544,3.6699633279349655,291,4,56
0.34131578947368424,2,4,0,"[[0.006395708678464618, 0.11491799579021211, 0.43934314776566163, 0.43934314776566163], [0.43934314776566163, 0.43934314776566163, 0.11491799579021211, 0.006395708678464618]]",0.9992793763450989,optimal,0.0010400149479823297,3.75530562014319,291,4,56
0.36,2,4,0,"[[0.005468237657763608, 0.10960143256394467, 0.44246516488914583, 0.4424651648891459], [0.4424651648891459, 0.44246516488914583, 0.10960143256394467, 0.005468237657763608]]",0.9998416561711891,optimal,0.00022845994466936238,3.6898275159765035,291,4,56
0.005,2,8,0,"[[0.009875884116445133, 0.04479479527444957, 0.13712697186345396, 0.2519708907365089, 0.27811572900457127, 0.18441709685530688, 0.07342781527502706, 0.020270816874237207], [0.020270816874237207, 0.07342781527502706, 0.18441709685530688, 0.27811572900457127, 0.2519708907365089, 0.13712697186345396, 0.04479479527444957, 0.009875884116445133]]",0.7930366011235939,optimal,0.33454064252564947,30.731561021879315,1219,8,100
0.02368421052631579,2,8,0,"[[0.0033139534774409007, 0.024586529046761618, 0.10555806018783981, 0.24566118909541362, 0.310440134096272, 0.21312451214703612, 0.07942464063144572, 0.017890981317790156], [0.017890981317790156, 0.07942464063144572, 0.21312451214703612, 0.310440134096272, 0.24566118909541362, 0.10555806018783981, 0.024586529046761618, 0.0033139534774409007]]",0.8153961249388643,optimal,0.2944269942600285,30.646636206889525,1219,8,100
0.042368421052631576,2,8,0,"[[0.0015005364845763205, 0.01568707117470242, 0.08598893704881207, 0.2371134479501048, 0.3298550036709023, 0.23172819005560905, 0.08212175936375067, 0.016005054251542476], [0.016005054251542476, 0.08212175936375067, 0.23172819005560905, 0.3298550036709023, 0.2371134479501048, 0.08598893704881207, 0.01568707117470242, 0.0015005364845763205]]",0.8393156508771175,optimal,0.25271461162047876,30.62549289013259,1219,8,100
0.061052631578947365,2,8,0,"[[0.0007474364032122871, 0.010501852695760039, 0.07131769790842585, 0.22802373991846714, 0.34470463653706734, 0.24678387292498338, 0.08356131631963826, 0.014359447292445704], [0.014359447292445704, 0.08356131631963826, 0.24678387292498338, 0.34470463653706734, 0.22802373991846714, 0.07131769790842585, 0.010501852695760039, 0.0007474364032122871]]",0.8647443359150943,optimal,0.20965443592658772,30.63183645089157,1219,8,100
0.07973684210526316,2,8,0,"[[0.00039116877454575816, 0.00720912742228097, 0.05970578113911135, 0.21881438550351875, 0.35693976858027154, 0.25980568501901313, 0.08424245324668556, 0.01289163031457291], [0.01289163031457291, 0.08424245324668556, 0.25980568501901313, 0.35693976858027154, 0.21881438550351875, 0.05970578113911135, 0.00720912742228097, 0.00039116877454575816]]",0.8888120795087213,optimal,0.1700496709046127,30.57132427720353,1219,8,100
0.09842105263157895,2,8,0,"[[0.0002109822897506386, 0.005025913980572061, 0.050274568505845274, 0.20967311212718281, 0.3674077115483246, 0.27144367020173576, 0.08439255276494334, 0.011571488581645528], [0.011571488581645528, 0.08439255276494334, 0.27144367020173576, 0.3674077115483246, 0.20967311212718281, 0.050274568505845274, 0.005025913980572061, 0.0002109822897506386]]",0.9091946921188123,optimal,0.13733883316475137,30.100413331063464,1219,8,100
0.11710526315789474,2,8,0,"[[0.00011609401930889884, 0.00354050993634214, 0.042499595782626076, 0.20070102842236953, 0.37657138591967665, 0.28204881827308187, 0.0841425427773787, 0.010380024869216131], [0.010380024869216131, 0.0841425427773787, 0.28204881827308187, 0.37657138591967665, 0.20070102842236953, 0.042499595782626076, 0.00354050993634214, 0.00011609401930889884]]",0.9259521686697919,optimal,0.1109904238696261,32.35544391279109,1219,8,100
0.13578947368421052,2,8,0,"[[6.477673485738578e-05, 0.002512592574531791, 0.036028627710760874, 0.1919574685156752, 0.3847182672320874, 0.29183657082052117, 0.08357841377435449, 0.009303282637211696], [0.009303282637211696, 0.08357841377435449, 0.29183657082052117, 0.3847182672320874, 0.1919574685156752, 0.036028627710760874, 0.002512592574531791, 6.477673485738578e-05]]",0.9399269570570039,optimal,0.08937944744398492,32.222427029162645,1219,8,100
0.15447368421052632,2,8,0,"[[3.6505971559130934e-05, 0.001792799845769133, 0.030607681445516288, 0.1834783589257007, 0.3920423269057274, 0.3009506763547916, 0.08276162670027021, 0.008330023850665558], [0.008330023850665558, 0.08276162670027021, 0.3009506763547916, 0.3920423269057274, 0.1834783589257007, 0.030607681445516288, 0.001792799845769133, 3.6505971559130934e-05]]",0.951635989105521,optimal,0.07151826204585193,32.351768367923796,1219,8,100
0.17315789473684212,2,8,0,"[[2.0723900108654547e-05, 0.0012844260979376076, 0.02604500887393474, 0.17528520260205088, 0.3986823192629841, 0.3094928997612699, 0.08173873943405124, 0.007450680067662863], [0.007450680067662863, 0.08173873943405124, 0.3094928997612699, 0.3986823192629841, 0.17528520260205088, 0.02604500887393474, 0.0012844260979376076, 2.0723900108654547e-05]]",0.9614649616179564,optimal,0.0566938120711111,31.537527855020016,1219,8,100
0.1918421052631579,2,8,0,"[[1.1827780971196411e-05, 0.000923067417668344, 0.022191264933053623, 0.1673900326104783, 0.40474190362891427, 0.3175385666992702, 0.08054651373551991, 0.00665682319412414], [0.00665682319412414, 0.08054651373551991, 0.3175385666992702, 0.40474190362891427, 0.1673900326104783, 0.022191264933053623, 0.000923067417668344, 1.1827780971196411e-05]]",0.9697133167940326,optimal,0.044369798691464686,31.90856698108837,1219,8,100
0.21052631578947367,2,8,0,"[[6.777052766526737e-06, 0.0006649555829583709, 0.018927555446003774, 0.15979839086174213, 0.41030116052826465, 0.32514541763974036, 0.07921486707633196, 0.0059408758121922145], [0.0059408758121922145, 0.07921486707633196, 0.32514541763974036, 0.41030116052826465, 0.15979839086174213, 0.018927555446003774, 0.0006649555829583709, 6.777052766526737e-06]]",0.97660911288933,optimal,0.034146854840610044,32.729490127880126,1219,8,100
0.22921052631578948,2,8,0,"[[3.894189867015285e-06, 0.00047989819278215773, 0.016157717842719688, 0.15251124012544787, 0.41542362482459166, 0.33235898747408754, 0.07776869563030764, 0.005295941720196429], [0.005295941720196429, 0.07776869563030764, 0.33235898747408754, 0.41542362482459166, 0.15251124012544787, 0.016157717842719688, 0.00047989819278215773, 3.894189867015285e-06]]",0.982335448826529,optimal,0.02571233336247738,32.080214142100886,1219,8,100
0.24789473684210528,2,8,0,"[[2.2421901785252274e-06, 0.0003468311234387511, 0.01380305799512166, 0.14552625466314167, 0.42016080701405967, 0.33921604451791953, 0.0762290619529819, 0.00471570054315823], [0.00471570054315823, 0.0762290619529819, 0.33921604451791953, 0.42016080701405967, 0.14552625466314167, 0.01380305799512166, 0.0003468311234387511, 2.2421901785252274e-06]]",0.9870475902320974,optimal,0.018808449378286088,33.32056138385087,1219,8,100
0.266578947368421,2,8,0,"[[1.29278382576814e-06, 0.00025093044086504923, 0.011798604001247492, 0.13883872626233246, 0.4245552232558646, 0.3457468810868151, 0.07461400417226849, 0.004194337996781039], [0.004194337996781039, 0.07461400417226849, 0.3457468810868151, 0.4245552232558646, 0.13883872626233246, 0.011798604001247492, 0.00025093044086504923, 1.29278382576814e-06]]",0.990868609116779,optimal,0.01323432863894513,33.12225499516353,1219,8,100
0.28526315789473683,2,8,0,"[[7.460286093330382e-07, 0.00018169284485719528, 0.010090346564163022, 0.1324422200734789, 0.4286424972444458, 0.35197689165434237, 0.07293910898298905, 0.003726496607114327], [0.003726496607114327, 0.07293910898298905, 0.35197689165434237, 0.4286424972444458, 0.1324422200734789, 0.010090346564163022, 0.00018169284485719528, 7.460286093330382e-07]]",0.9939025033820765,optimal,0.008823756968871527,32.8364676348865,1219,8,100
0.30394736842105263,2,8,0,"[[4.307091521216222e-07, 0.00013163656068676532, 0.008633149455393618, 0.1263290607934432, 0.4324528612406622, 0.35792769141155745, 0.07121793140754606, 0.0033072384215586115], [0.0033072384215586115, 0.07121793140754606, 0.35792769141155745, 0.4324528612406622, 0.1263290607934432, 0.008633149455393618, 0.00013163656068676532, 4.307091521216222e-07]]",0.9962375757548809,optimal,0.005438267762761015,33.350285541964695,1219,8,100
0.32263157894736844,2,8,0,"[[2.4869646492176045e-07, 9.540953828213183e-05, 0.007389132040696023, 0.12049069973633869, 0.4360122549941091, 0.3636179283530671, 0.06946231177891149, 0.0029320148621305164], [0.0029320148621305164, 0.06946231177891149, 0.3636179283530671, 0.4360122549941091, 0.12049069973633869, 0.007389132040696023, 9.540953828213183e-05, 2.4869646492176045e-07]]",0.9979493692117072,optimal,0.002961472350991159,33.58129415009171,1219,8,100
0.34131578947368424,2,8,0,"[[1.4358112832013603e-07, 6.917030188041684e-05, 0.006326394795455881, 0.11491799579021211, 0.43934314776566163, 0.36906388512937327, 0.06768262174048129, 0.0025966408958070786], [0.0025966408958070786, 0.06768262174048129, 0.36906388512937327, 0.43934314776566163, 0.11491799579021211, 0.006326394795455881, 6.917030188041684e-05, 1.4358112832013603e-07]]",0.9991041073539637,optimal,0.0012930791942026177,30.106841469882056,1219,8,100
0.36,2,8,0,"[[8.286566366422221e-08, 5.015418873199895e-05, 0.005418000603367945, 0.10960143256394467, 0.44246516488914583, 0.37427993310998614, 0.06588795991206142, 0.002297271867098327], [0.002297271867098327, 0.06588795991206142, 0.37427993310998614, 0.44246516488914583, 0.10960143256394467, 0.005418000603367945, 5.015418873199895e-05, 8.286566366422221e-08]]",0.9997649454328059,optimal,0.000339151919594754,30.581160885980353,1219,8,100
