N,n_x,n_b,n_trunc,p_obs,statuses,H_shannon_bits,c_m,m_eff,runtime_sec,num_constraints_per_node,num_words,node_values
0.07973684210526316,2,8,0,"[[0.00039116877454575816, 0.00720912742228097, 0.05970578113911135, 0.21881438550351875, 0.35693976858027154, 0.25980568501901313, 0.08424245324668556, 0.01289163031457291], [0.01289163031457291, 0.08424245324668556, 0.25980568501901313, 0.35693976858027154, 0.21881438550351875, 0.05970578113911135, 0.00720912742228097, 0.00039116877454575816]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.4177418006142787,7.492940515158995,8,1207.340451468015,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",92,"[-3.4737320472816586, -1.4789660801661229, -0.8561017545035166, -0.5484402494094994, -0.35870542222811197, -0.2239200027678679, -0.11685700225291389, -0.018476155935025555]"
0.09842105263157895,2,8,0,"[[0.0002109822897506386, 0.005025913980572061, 0.050274568505845274, 0.20967311212718281, 0.3674077115483246, 0.27144367020173576, 0.08439255276494334, 0.011571488581645528], [0.011571488581645528, 0.08439255276494334, 0.27144367020173576, 0.3674077115483246, 0.20967311212718281, 0.050274568505845274, 0.005025913980572061, 0.0002109822897506386]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.3687508383556365,7.492940515158995,8,1215.8021831889637,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",92,"[-3.476395299705981, -1.4858541404702472, -0.8659014872361759, -0.5586082363643367, -0.3674683083184158, -0.23035215740127543, -0.12053214261127389, -0.019077904695653077]"
0.11710526315789474,2,8,0,"[[0.00011609401930889884, 0.00354050993634214, 0.042499595782626076, 0.20070102842236953, 0.37657138591967665, 0.28204881827308187, 0.0841425427773787, 0.010380024869216131], [0.010380024869216131, 0.0841425427773787, 0.28204881827308187, 0.37657138591967665, 0.20070102842236953, 0.042499595782626076, 0.00354050993634214, 0.00011609401930889884]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.32218961080695835,7.492940515158995,8,1218.7032828868832,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",92,"[-3.4793202773840823, -1.492748177874704, -0.8753650220882478, -0.5680925516540051, -0.37550545963535054, -0.23621622981824342, -0.12387675263952397, -0.019626433257879917]"
0.13578947368421052,2,8,0,"[[6.477673485738578e-05, 0.002512592574531791, 0.036028627710760874, 0.1919574685156752, 0.3847182672320874, 0.29183657082052117, 0.08357841377435449, 0.009303282637211696], [0.009303282637211696, 0.08357841377435449, 0.29183657082052117, 0.3847182672320874, 0.1919574685156752, 0.036028627710760874, 0.002512592574531791, 6.477673485738578e-05]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.27837986808577986,7.492940515158995,8,1217.5280563367996,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",92,"[-3.4824487202194665, -1.499658342898858, -0.8843992672138997, -0.5768172912755046, -0.3827674770585548, -0.24148015089293223, -0.12687268504258306, -0.02011671247141723]"
0.15447368421052632,2,8,0,"[[3.6505971559130934e-05, 0.001792799845769133, 0.030607681445516288, 0.1834783589257007, 0.3920423269057274, 0.3009506763547916, 0.08276162670027021, 0.008330023850665558], [0.008330023850665558, 0.08276162670027021, 0.3009506763547916, 0.3920423269057274, 0.1834783589257007, 0.030607681445516288, 0.001792799845769133, 3.6505971559130934e-05]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.23756557148421292,7.492940515158995,8,1201.0590032280888,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",92,"[-3.485719711366263, -1.5065668489817015, -0.8929157893804399, -0.5847217114633475, -0.3892326255945205, -0.2461436970755637, -0.12952276750556638, -0.02055179230738008]"
0.17315789473684212,2,8,0,"[[2.0723900108654547e-05, 0.0012844260979376076, 0.02604500887393474, 0.17528520260205088, 0.3986823192629841, 0.3094928997612699, 0.08173873943405124, 0.007450680067662863], [0.007450680067662863, 0.08173873943405124, 0.3094928997612699, 0.3986823192629841, 0.17528520260205088, 0.02604500887393474, 0.0012844260979376076, 2.0723900108654547e-05]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.19993017537028857,7.492940515158995,8,1194.144859377062,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",92,"[-3.489035836953815, -1.5134495760018674, -0.900819251915519, -0.5917836733877776, -0.39492569907877556, -0.25022546155569, -0.13184023532978528, -0.020930605565477264]"
0.1918421052631579,2,8,0,"[[1.1827780971196411e-05, 0.000923067417668344, 0.022191264933053623, 0.1673900326104783, 0.40474190362891427, 0.3175385666992702, 0.08054651373551991, 0.00665682319412414], [0.00665682319412414, 0.08054651373551991, 0.3175385666992702, 0.40474190362891427, 0.1673900326104783, 0.022191264933053623, 0.000923067417668344, 1.1827780971196411e-05]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.16555347626243128,7.492940515158995,8,1193.961861306103,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",92,"[-3.4923487069478, -1.5202596254302143, -0.9080302519313884, -0.5980046817565418, -0.3998743728825316, -0.2537624461022195, -0.13384718792443637, -0.021259765921432458]"
0.21052631578947367,2,8,0,"[[6.777052766526737e-06, 0.0006649555829583709, 0.018927555446003774, 0.15979839086174213, 0.41030116052826465, 0.32514541763974036, 0.07921486707633196, 0.0059408758121922145], [0.0059408758121922145, 0.07921486707633196, 0.32514541763974036, 0.41030116052826465, 0.15979839086174213, 0.018927555446003774, 0.0006649555829583709, 6.777052766526737e-06]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.13451707802854967,7.492940515158995,8,1210.9108786850702,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",92,"[-3.495626143268912, -1.5268846595873338, -0.914477818944241, -0.603402149778314, -0.40413090925536876, -0.2567940581955635, -0.13556633892503134, -0.021541359175681115]"
0.22921052631578948,2,8,0,"[[3.894189867015285e-06, 0.00047989819278215773, 0.016157717842719688, 0.15251124012544787, 0.41542362482459166, 0.33235898747408754, 0.07776869563030764, 0.005295941720196429], [0.005295941720196429, 0.07776869563030764, 0.33235898747408754, 0.41542362482459166, 0.15251124012544787, 0.016157717842719688, 0.00047989819278215773, 3.894189867015285e-06]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.1067747334056583,7.492940515158995,8,1201.6550833599176,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",92,"[-3.4989112747348137, -1.533195787865995, -0.9201318174026326, -0.608021449707879, -0.4077416158738766, -0.25936197491710417, -0.13702227228852376, -0.021779588962512024]"
0.24789473684210528,2,8,0,"[[2.2421901785252274e-06, 0.0003468311234387511, 0.01380305799512166, 0.14552625466314167, 0.42016080701405967, 0.33921604451791953, 0.0762290619529819, 0.00471570054315823], [0.00471570054315823, 0.0762290619529819, 0.33921604451791953, 0.42016080701405967, 0.14552625466314167, 0.01380305799512166, 0.0003468311234387511, 2.2421901785252274e-06]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.08235518142279957,7.492940515158995,8,1209.3892085580155,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",92,"[-3.502193234711453, -1.5390178842299234, -0.9249799647075302, -0.6119055975052307, -0.4107633167482359, -0.26150695714264643, -0.13823934553553244, -0.021979033155643625]"
0.266578947368421,2,8,0,"[[1.29278382576814e-06, 0.00025093044086504923, 0.011798604001247492, 0.13883872626233246, 0.4245552232558646, 0.3457468810868151, 0.07461400417226849, 0.004194337996781039], [0.004194337996781039, 0.07461400417226849, 0.3457468810868151, 0.4245552232558646, 0.13883872626233246, 0.011798604001247492, 0.00025093044086504923, 1.29278382576814e-06]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.061183218093138356,7.492940515158995,8,1205.7864350050222,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",92,"[-3.505509030117763, -1.5442037628505154, -0.9290372536291557, -0.6151117024904486, -0.4132472386475477, -0.26326795645538037, -0.13923738054815354, -0.02214297232689318]"
0.28526315789473683,2,8,0,"[[7.460286093330382e-07, 0.00018169284485719528, 0.010090346564163022, 0.1324422200734789, 0.4286424972444458, 0.35197689165434237, 0.07293910898298905, 0.003726496607114327], [0.003726496607114327, 0.07293910898298905, 0.35197689165434237, 0.4286424972444458, 0.1324422200734789, 0.010090346564163022, 0.00018169284485719528, 7.460286093330382e-07]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.043232331848838346,7.492940515158995,8,1200.0991675129626,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",92,"[-3.508822179927204, -1.5486214614556506, -0.9323385844767874, -0.6176939265417833, -0.4152405671672825, -0.2646798314582278, -0.1400380578093523, -0.022273574473869014]"
0.30394736842105263,2,8,0,"[[4.307091521216222e-07, 0.00013163656068676532, 0.008633149455393618, 0.1263290607934432, 0.4324528612406622, 0.35792769141155745, 0.07121793140754606, 0.0033072384215586115], [0.0033072384215586115, 0.07121793140754606, 0.35792769141155745, 0.4324528612406622, 0.1263290607934432, 0.008633149455393618, 0.00013163656068676532, 4.307091521216222e-07]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.02838040454306314,7.492940515158995,8,1199.5763456409331,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",92,"[-3.5121285640289726, -1.5522023293568505, -0.9349274241372731, -0.6197033033955888, -0.41678830277975526, -0.2657756689402358, -0.14065913927172988, -0.022375378705526312]"
0.32263157894736844,2,8,0,"[[2.4869646492176045e-07, 9.540953828213183e-05, 0.007389132040696023, 0.12049069973633869, 0.4360122549941091, 0.3636179283530671, 0.06946231177891149, 0.0029320148621305164], [0.0029320148621305164, 0.06946231177891149, 0.3636179283530671, 0.4360122549941091, 0.12049069973633869, 0.007389132040696023, 9.540953828213183e-05, 2.4869646492176045e-07]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.01650720606844968,7.492940515158995,8,1209.1012409690302,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",92,"[-3.51538128954787, -1.5549240993927023, -0.9368525705200427, -0.6211910537711701, -0.417931452601714, -0.2665850138334359, -0.14111737329825244, -0.02245045612535799]"
0.34131578947368424,2,8,0,"[[1.4358112832013603e-07, 6.917030188041684e-05, 0.006326394795455881, 0.11491799579021211, 0.43934314776566163, 0.36906388512937327, 0.06768262174048129, 0.0025966408958070786], [0.0025966408958070786, 0.06768262174048129, 0.36906388512937327, 0.43934314776566163, 0.11491799579021211, 0.006326394795455881, 6.917030188041684e-05, 1.4358112832013603e-07]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.0075673989518362725,7.492940515158995,8,1206.5188967729919,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",92,"[-3.5184261826468974, -1.5568073766641886, -0.9381693850915762, -0.6222019800125342, -0.41870604440934206, -0.2671325082715996, -0.14142813560668285, -0.022501503504337918]"
0.36,2,8,0,"[[8.286566366422221e-08, 5.015418873199895e-05, 0.005418000603367945, 0.10960143256394467, 0.44246516488914583, 0.37427993310998614, 0.06588795991206142, 0.002297271867098327], [0.002297271867098327, 0.06588795991206142, 0.37427993310998614, 0.44246516488914583, 0.10960143256394467, 0.005418000603367945, 5.015418873199895e-05, 8.286566366422221e-08]]","['optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal', 'optimal']",0.0020071182749914346,7.492940515158995,8,1229.1355704059824,"[2554, 2554, 2554, 2554, 2554, 2554, 2554, 2554]",92,"[-3.5205855837461093, -1.5578998772399886, -0.9389263507740412, -0.6227829068387332, -0.4191526299451796, -0.26744866245146026, -0.1416059729184626, -0.022531412970029155]"
